datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
2006-05-31 22:52:00,wrexham (uk/england),,gb,light,40,40 seconds,Extreme bright light falling to the ground slowly,7/16/2006,53.05,-3.0
2008-05-31 22:25:00,sheffield (uk/england),,gb,circle,6,6 seconds,Two orbs travelling parallel and disappearing,6/12/2008,53.366667,-1.5
2009-05-31 16:00:00,london (uk/england),,gb,circle,240,4mins,31st may  round silver object flew over waltham abbey area for around 2-3mins then slowly blended into the clear sky ahead,6/9/2009,51.514125,-0.093689
2004-05-03 22:00:00,london (uk/england),,gb,circle,900,15 mins,The sky was clear and this large objet was just hovering,2/8/2005,51.514125,-0.093689
2009-05-03 21:30:00,plymouth (uk/england),,gb,fireball,60,60s,An unusual bright orange moving light in the sky over Plymouth UK.,5/12/2009,50.396389,-4.138611
2009-05-03 22:24:00,marston moretaine (uk/england),,gb,circle,2,00:02,Two bright orange balls of light over Marstom Moretaine Bedfordshire United Kingdom,5/12/2009,52.05,-0.55
1966-05-04 22:30:00,southampton (uk/england),,gb,triangle,120,2 mins,Huge triangular craft with with hundreds of star like lights in sets of 3 covering under side.,10/30/2006,50.9,-1.4
2007-05-04 10:00:00,derbyshire (uk/england),,gb,fireball,240,4 minutes,Hello The reason for any delay in sending this is what you covered on coast to coast 20/6/2012. The event was seeded in my mind bec,7/4/2012,53.166667,-1.583333
2008-05-04 21:35:00,edinburgh (uk/scotland),,gb,light,30,30secs,4/5 looked like dark objects but were 50% bright orange lights in the front,6/12/2008,55.833333,-3.083333
2000-05-05 02:00:00,hailsham (east sussex) (uk/england),,gb,other,600,5-10 mins,20+ Ball Shaped Objects,3/18/2014,50.866667,0.266667
2003-05-05 23:20:00,milford haven (pembrokeshire) (uk/england),,gb,diamond,1200,20minutes,diamond shaped object using cloud as disguise,5/9/2003,51.716667,-5.033333
2005-05-05 17:00:00,hampshire (uk/england),,gb,disk,300,5mintes 5 secs,Romsey school and abbey-five identical accounts.  ((NUFORC Note:  May not be a serious report.  PD)),5/24/2005,51.083333,-1.166667
2006-05-05 15:00:00,washington (uk/england),,gb,sphere,1200,20 minutes,White Ball (not Silver shining) Approx 10 feet across travelling quickly in an arc before slowing and &#39hovering&#39 above me.,5/15/2006,50.9,-0.4
2007-05-05 02:30:00,inverness (near) (uk/scotland),,gb,light,1200,20 mins,Coloured light seen in Highlands of Scotland&#44 it hovered&#44 straight up and down and shot away at various angles&#44 returning nearnt b,6/12/2007,57.466667,-4.233333
2010-05-05 14:00:00,edinburgh (uk/scotland),,gb,rectangle,60,1 minute,Rectangular black object floating out at sea.,5/12/2010,55.833333,-3.083333
1993-05-06 02:00:00,glasgow (uk/scotland),,gb,triangle,30,30 secs,Triangular object - array of lights (multicoloured) - looked at it for about 20-30 seconds then it vanished,3/16/2001,55.833333,-4.25
2003-05-06 12:15:00,birmingham (uk/england),,gb,teardrop,300,5 mins,3 unidentified flying objects dancing in the sky making loud shreiking noises,5/9/2003,52.466667,-1.916667
2003-05-06 22:30:00,oxford (uk/england),,gb,light,60,about a minute,It was basicly a point of white light. it would be best described not as an alien ship&#44 more a UFO. it was too high up to be a airoplan,5/13/2003,51.75,-1.25
2005-05-06 00:30:00,portsmouth (uk/england),,gb,cigar,300,5 mins appox,cigar shape craft seen,7/5/2005,50.7967,-1.083333
2009-05-06 00:15:00,cardiff (uk/wales),,gb,teardrop,120,1 to 2 minutes,bright orange glowing UFO sighted hovering up and down,5/12/2009,51.5,-3.2
1972-05-07 00:00:00,essex (uk/england),,gb,unknown,180,3 mins,ODD SOUND,5/15/2006,51.833333,0.583333
2012-05-07 01:00:00,sheffield (uk/england),,gb,oval,180,3 minutes,UFO sighting over Sheffield on Supermoon Day 7 May 2012,5/13/2012,53.366667,-1.5
2014-05-07 11:56:00,heswall (uk/england),yt,gb,triangle,40,40 seconds,((HOAX??))  Long triangle object moves with speed upwards.,5/8/2014,53.316667,-3.1
2002-05-08 21:00:00,derby (uk/england),,gb,other,1260,21mins,orange semi circle,5/14/2002,53.166667,-1.583333
2000-05-09 21:50:00,billingham (uk/england),,gb,cigar,300,5_10 mins,driving to work &#44i saw three lights in the sky&#44one of them hovered above my car for 2 mins &#44my car lost power &#44the engine cut out&#44 i th,6/6/2000,54.6,-1.3
2004-05-09 18:00:00,douglas (uk/england),,gb,light,1800,30 min,Two star like lights 2 to 3 miles apart in line for 30 min in day light,1/19/2005,55.55,-3.85
2008-05-09 22:33:00,cannock (uk/england),,gb,oval,3000,50 minutes,Flashes in the sky&#44 inside fake clouds. Silhouetted Oval&#44 Computer died when camera was activated for recording.,6/12/2008,52.683333,-2.016667
2008-05-09 23:20:00,marlow (uk/england),,gb,formation,300,5 mins,9 large star like objects in a perfect line about a mile across.,10/31/2008,51.566667,-0.766667
2009-05-09 01:30:00,sunningdale (uk/england),,gb,disk,180,3 minutes,controlled craft&#44 no sound&#44 of a very large size.,5/12/2009,51.383333,-0.616667
2009-05-09 21:25:00,mansfield woodhouse (uk/england),,gb,light,60,1 minute,Five circular orange&#44 bright lights flying west to east&#44 soundless.,12/12/2009,53.166667,-1.2
2009-05-09 21:30:00,yeovil (uk/england),,gb,unknown,1200,20 mins,7 unknown craft.,5/12/2009,50.95,-2.6333330000000004
2009-05-09 22:00:00,southend-on-sea (uk/england),,gb,fireball,300,5 mins,orange flame like shape-shifting object in southend england,5/12/2009,51.533333,0.7
2009-05-09 22:12:00,bideford (uk/england),,gb,other,5,5 seconds,weird shape of lights low down and quiet flys near river,5/12/2009,51.016667,-4.216667
2010-05-09 01:15:00,cornwall (uk/england),,gb,light,2,seconds,Bright while lights speeding low across the sky&#44 then shooting vertically up.,5/12/2010,50.416667,-4.75
2012-05-09 08:30:00,brighton (uk/england),,gb,rectangle,30,30 seconds,Flashed in sunlight&#44  Appeared to move slowly left&#44 then shot off,9/24/2012,50.833333,-0.15
2000-06-10 12:30:00,sheffield (uk/england),,gb,triangle,1200,20 min,Four friens see strange triangles in the sky at night,6/21/2000,53.366667,-1.5
2001-06-10 21:00:00,skelmanthorpe (uk/england),,gb,triangle,20,15-20 secs,Large group of lights flying incredibly fast&#44 west to east with no sound .,8/5/2001,53.583333,-1.65
2002-06-10 09:30:00,portchester (uk/england),,gb,light,20,20 seconds,green light from clouds,10/15/2002,50.833333,-1.116667
2006-06-10 00:25:00,birmingham (uk/england),,gb,triangle,10,10 seconds,black triangle than accelerated very quickly,7/16/2006,52.466667,-1.916667
2006-06-10 02:30:00,ipswich (uk/england),,gb,triangle,18000,300 mins,3 ufos changing couler then shooting of around 2000 mile an hour,2/1/2007,52.083333,1.166667
2010-06-10 23:05:00,edinburgh (uk/scotland),,gb,changing,240,4 minutes,Out of the ordinary&#44 resulting in a change of belief.,6/23/2010,55.833333,-3.083333
1998-06-11 00:15:00,gateshead (uk/england),,gb,triangle,30,30 seconds,black trianglur craft with colour lights underneath it.,10/31/2003,54.945,-1.6175
2000-06-11 16:38:00,glenrothes (uk/scotland),,gb,light,90,90 secs,Glowing Spherical Orbs east of Glenrothes.,7/5/2008,56.2,-3.183333
2002-06-11 16:45:00,johnstone (near haverfordwest) (uk/england),,gb,rectangle,300,5 minutes,Rectangle object in sky seen in Wales&#44 UK,11/16/2002,55.833333,-4.5
2005-06-11 19:00:00,london (mad mile rd.&#44 addington) (uk/england),,gb,circle,1800,30 mins,V.fast &amp;bright white &amp; red lights. 4 disc shaped feet things for it to land. Oval and rectangler at different angles.No noise.Very Low,11/8/2005,51.514125,-0.093689
2005-06-11 23:35:00,birkenhead (uk/england),,gb,triangle,20,20 seconds,TRINAGLE LIGHTS SILENT FAST LOW,12/16/2005,53.4,-3.0333330000000003
2009-06-11 18:59:00,hull (uk/england),,gb,oval,120,2mins,3 objects yellowey pulses,12/12/2009,53.716667,-0.333333
2010-06-11 19:52:00,stevenage (uk/england),,gb,circle,600,ten mins still happening,bonfire night craft light the sky,11/21/2010,51.916667,-0.216667
1952-06-01 12:00:00,linlithgow (west  lothian) (uk/scotland),,gb,circle,120,2 mins.,It was about my lunch time i looked up to see the town clock as i passed almost dircetly overhead i observed a flying disk&#44 circular&#44 s,12/2/2000,55.889082,-3.5694190000000003
1970-06-01 19:30:00,gainsborough (uk/england),,gb,circle,30,30seconds,AS CHILDREN AGED ABOUT 10YRS OLD PLAYING IN THE STREETS AROUND OUR HOMES IN GAINSBOROUGH LINCOLNSHIRE  ENGLAND &#44I/WE SAW A LARGE ROUND,8/5/2001,53.383333,-0.766667
1972-06-01 23:30:00,wigan (uk/england),,gb,circle,5,5sec,White small round object travelled across the sky north to south in seconds.Made no sound.,9/2/2005,53.533333,-2.6166669999999996
1975-06-01 15:00:00,leeds (uk/england),,gb,light,10,10 sec,when i was 13 myself and my mother were looking at a car accident appox 200 yards from our address in seacroft leeds uk&#44we turned to co,6/6/2000,53.8,-1.583333
1976-06-01 22:00:00,canterbury (uk/england),,gb,disk,900,approx 10-15 mins,Silent saucer shaped craft joining up with a very bright white light,8/12/2008,51.266667,1.083333
1978-06-01 06:30:00,felixstowe (uk/england),nt,gb,sphere,900,15 min,jUST TO MAKE SURE  PLEASE DO NOT INCLUDE MY NAME ON ANY PUBLISHED FORMAT,6/12/2008,51.966667,1.35
1979-06-01 15:30:00,birmingham (uk/england),,gb,cylinder,900,15 mins,Followed for a while and missing time.,10/30/2006,52.466667,-1.916667
1979-06-01 20:00:00,hamilton (uk/scotland),,gb,light,15,15 seconds,Fast moving small bright light,2/14/2008,55.766667,-4.033333
1979-06-01 21:00:00,hemel hempstead (uk/england),,gb,other,600,10min,clear bright night &#44moon to the right behind a single cloud&#44we were driving up over Box hill which loooks down onto the town&#44on a narro,2/16/2000,51.75,-0.466667
1980-06-01 09:00:00,plymouth (uk/england),,gb,oval,120,2minutes,HELLO THERE.I LIVE IN PLYMOUTH&#44DEVON IN THE SOUTH WEST OF ENGLAND&#44WHERE THIS SIGHTING OCCURED.IT WAS A LONG TIME AGO&#44AROUND 1980&#44 THAT,8/5/2001,50.396389,-4.138611
1980-06-01 18:00:00,london (uk/england),,gb,circle,420,7 mins,SAW A FLYING SAUCER CLOSE UP&#44  IN THE MIDDLE OF LONDON JUST BEFORE MORNING RUSH OUR ?,7/16/2006,51.514125,-0.093689
1980-06-01 18:30:00,birmingham (uk/england),,gb,unknown,300,5-min,what&#39s that a moveing star?,2/18/2001,52.466667,-1.916667
1987-06-01 02:00:00,llandovery (uk/wales),,gb,other,1800,30 minutes,Fairy lights at speed and fold over UFO,2/14/2006,51.983333,-3.7833330000000003
1993-06-01 20:00:00,london (uk/england),,gb,other,1800,30mins,may 93 ].8pm ufo over north london,3/6/2001,51.514125,-0.093689
1995-06-01 21:00:00,nottingham (uk/england),,gb,light,300,5 min,Fast moving light chased by two helicopters and a.w.c.s,8/24/2010,52.966667,-1.166667
1996-06-01 02:00:00,colne (uk/england),,gb,circle,420,7 minutes?,Non-aerodynamic movement of indeterminate object at high speed.,7/25/2004,53.85,-2.166667
1996-06-01 04:30:00,nottingham (uk/england),,gb,diamond,120,2 minutes,bright glowing object left tracer mark as it sped off,2/14/2010,52.966667,-1.166667
1996-06-02 00:00:00,nottingham (uk/england),,gb,triangle,300,2-5 mins,object apeared in the heart of a storm I had gone out to watch rolling up the trent valley. It was a large delta shaped craft which emi,5/14/2002,52.966667,-1.166667
1997-06-01 00:00:00,cardiff (uk/wales),,gb,triangle,240,4 min,large triangular object no sound at all,12/23/2002,51.5,-3.2
1997-06-01 13:00:00,liverpool (uk/england),,gb,disk,600,10minutes,My name is Wayne.  I am 43 years of age.  This event took place in 1997.  It has haunted me ever since.  My son was 9 years of age at t,5/15/2006,53.416667,-3.0
1997-06-01 13:00:00,liverpool (uk/england),,gb,oval,360,6 minutes,England: Liverpool. 7.6.1997.  13:00 pm.  Oval shaped black object spotted.  Flipping over on itself.  Absolutely amazed.,7/11/2000,53.416667,-3.0
1997-06-01 18:00:00,hemel hempstead (uk/england),,gb,sphere,120,2 minutes,I was out in my garden looking to see if I could see the comet Hail Bop&#44&#44it was nice and ark&#44&#44I could see aircraft heading in and out o,12/2/2000,51.75,-0.466667
1998-06-01 19:00:00,trowbridge (uk/england),,gb,light,300,5 mins,3 large orange lights&#44 stationary in a line&#44 suddenly vanished one by one.,1/29/2002,51.318889,-2.208611
1999-06-01 11:30:00,manchester (uk/england),,gb,triangle,120,2mins,Triangle and jet &#39stuck&#39 behind cloud meet behind cloud and only jet emerges,4/1/2001,53.5,-2.2166669999999997
1999-06-01 17:00:00,maldon (uk/england),,gb,other,600,10mins,Motionless object in the sky with three red lights,5/24/2005,51.716667,0.683333
2000-06-01 04:30:00,saxton (a small village in yorkshire) (uk/england),,gb,sphere,5,5 seconds approximately,Silver sphere sighted in Yorkshire&#44 UK in the early hours of June 2000.,6/12/2002,53.816667,-1.283333
2002-06-01 09:50:00,newport (uk/england),,gb,teardrop,300,5 mins,large object&#44 ballon or parachute shaped appearence very high but slow moving.,6/12/2002,52.016667,-4.8333330000000005
2011-06-01 15:00:00,colwyn bay (uk/england),,gb,sphere,259200,3 days,Silver Ball viewed close up at low leval in the sky.,5/13/2012,53.3,-3.75
2013-06-01 02:05:00,bristol (uk/england),,gb,light,600,10+ minutes,Bright lights moving across sky as high as the stars and no sounds,6/2/2013,51.45,-2.583333
1994-06-12 15:40:00,crawley (uk/england),,gb,triangle,420,7mins,It appeared over me and sat there. Once i looked at it&#44 it blinked out like a light.,12/20/2000,51.116667,-0.183333
1996-06-12 17:00:00,loanhead (uk/scotland),,gb,teardrop,25,20-25 seconds,U.F.O (ORANGE IN COLOUR) VANISHED FROM SIGHT AFTER 20-25 SECS&#44 SPOTTED OVER MIDLOTHIAN&#44 SCOTLAND&#44 SUMMER OF 1996,8/7/2007,55.866667,-3.15
1998-06-12 22:00:00,kent (uk/england),,gb,circle,900,15 mins,there were 2 craft one was higher than the other and we followed them home in my car when we arrived home i decided to go to the meadow,7/16/2006,51.25,0.75
1999-06-12 11:30:00,wolverhampton (uk/england),,gb,light,30,30 secs,Just after seeing a meteorite&#44 a small steady light (which I at first assumed was a saterlite) slowly moved in oposite direction.It sud,6/23/1999,52.583333,-2.1333330000000004
2008-06-12 01:00:00,bristol (uk/england),,gb,unknown,4,4 seconds,large figure stoof in my doorway and flashes of light.  ((NUFORC Note:  May not be a serious report??  PD)),4/14/2009,51.45,-2.583333
2011-06-12 21:20:00,manchester (uk/england),,gb,circle,900,15 mins,unusual craft lands in woods near a6 and causes electrical problems on the car.,6/12/2011,53.5,-2.2166669999999997
1999-06-13 06:35:00,bispham (blackpool) (uk/england),,gb,teardrop,120,2 mins,I saw an object fly extremely close above my head.,6/23/1999,53.85,-3.05
2004-06-13 15:00:00,southampton (uk/england),,gb,cylinder,1200,20 minutes,Silver grey tube shaped object spotted in skies over Southampton&#44 Hampshire.,6/18/2004,50.9,-1.4
2004-06-13 22:00:00,cardiff (uk/wales),,gb,rectangle,120,2 mins,REctangle shaped craft,6/18/2004,51.5,-3.2
2007-06-13 09:17:00,scunthorpe (uk/england),,gb,unknown,1200,20 mins,A green floating unkown object up in the sky,8/7/2007,53.583333,-0.65
2009-06-13 22:40:00,portsmouth (uk/england),,gb,circle,60,1 min,Orange balls seen over Portsmouth UK,8/5/2009,50.7967,-1.083333
2010-06-13 00:10:00,renfrew (uk/scotland),,gb,light,1200,approx 20 mins,Bright red/orange lights flying in loose formation in night sky.,6/23/2010,55.833333,-4.5
2007-06-14 23:42:00,edinburgh (uk/scotland),,gb,light,15,15 sec,Bright white circular light seen in Edinburgh&#44 Goldenacre area with a trail of smoke following closely.,8/7/2007,55.833333,-3.083333
2008-06-14 02:00:00,southampton (uk/england),,gb,triangle,120,2 min,triangle shap in night sky,7/5/2008,50.9,-1.4
2011-06-14 00:28:00,london (uk/england),,gb,light,120,2 minutes,It was like a globe... it was fling more higher then plains... It was a globe of light&#44 blue light like stars... It was going in many,6/20/2011,51.514125,-0.093689
1966-06-16 00:00:00,caversham (reading) (uk/england),,gb,disk,900,15mins,spinning disc present in back garden grass area&#44 close to house.,8/16/2002,51.466667,-0.966667
1976-06-15 05:00:00,ammanford (uk/wales),,gb,cigar,1800,30 min,huge bus sized object&#44,3/17/2004,51.791944,-3.9891669999999997
1976-06-16 00:00:00,cornwall (uk/england),,gb,other,20,20secs,Classic large shape rod&#44 looked like birds&#44 but no flapping wings.,12/23/2002,50.416667,-4.75
1977-06-15 00:00:00,london ((uk/england),,gb,circle,15,15 seconds,please understand that what i saw was many years ago. i was about 17 years of age at the time when i looked out of the kitchen window a,12/7/2006,51.514125,-0.093689
1980-06-15 10:30:00,southampton (uk/england),,gb,disk,60,1 minute,silver domed saucer spotted in southampton england 1980,3/4/2003,50.9,-1.4
